时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
71106.73,2232,357.32,0.23,-1.2,166
71106.73,1271,356.6,0.44,-1.2,166
71106.73,4793,356.6,-0.15,1.2,166
71106.73,3731,356.92,-0.3,2.4,166
71106.73,2270,357.05,2.52,-2.4,166
71106.75,2194,359.13,1.51,2.4,166
71106.75,2239,359.14,1.86,-1.2,166
71106.75,2211,359.14,1.98,-2.4,166
71106.762,112,1.16,10.62,-8.4,166
71106.804,1879,5.57,11.79,5.3,166
71106.814,314,6.73,0.75,1.2,166
71106.835,4304,9.65,2.93,-2.4,166
71106.856,4304,11.87,2.91,2.4,166
71106.876,2104,15.06,3.64,2.4,166
71106.919,1164,19.7,1.83,-2.4,166
71106.919,2411,19.42,3.67,2.4,166
71106.94,3286,22.29,3.94,-2.4,166
71106.96,3321,25.65,4.15,2.4,166
71106.981,2954,26.98,2.93,8.4,166
71106.981,3380,27.47,4.19,-3.6,166
71107.003,3301,29.5,2.9,2.4,166
71107.086,2582,39.63,2.26,3.6,166
71107.086,424,39.65,1.22,2.4,166
71107.107,2113,42.89,1.18,-1.2,166
71107.129,2162,44.72,1.3,1.2,166
71107.129,1691,45.12,0.44,2.4,166
71107.129,131,44.72,-0.8,2.4,166
71107.129,3426,45.06,5.29,-1.2,166
71107.15,93,47.27,-0.01,-1.2,166
71107.169,2571,49.83,3.63,-2.4,166
71107.191,493,52.36,1.22,-2.4,166
71107.203,2649,53.77,15.53,5.3,166
71107.212,194,56.91,-0.09,-2.4,166
71107.233,2134,57.47,2.64,-1.2,166
71108.985,3280,268.55,7.92,1.2,167
71108.994,1027,272.8,5.2,1.2,167
71108.994,980,271.77,4.52,-1.2,167
71109.037,799,276.4,2.68,-2.4,167
71109.058,761,279.32,3.23,-1.2,167
71109.099,805,283.94,6.14,-2.4,167
71109.121,1034,286.21,5.64,2.4,167
71109.152,1830,290.3,24.88,5.3,167
71109.163,1033,291.26,3.17,1.2,167
71109.184,1000,293.79,2.75,2.4,167
71109.204,1604,297.03,3.75,-1.2,167
71109.236,3215,299.22,9.51,8.4,167
71109.246,1112,301.37,1.67,-1.2,167
71109.289,1620,306.41,1.8,1.2,167
71109.289,1144,306.41,0.53,1.2,167
71109.289,3700,307.12,1.4,1.2,167
71109.289,1612,307.12,1.4,-2.4,167
71109.289,2316,306.43,5.17,9.6,167
71109.331,979,311.96,0.42,-1.2,167
71109.393,1232,318.98,1.72,2.4,167
71109.393,101,319.41,7.73,3.6,167
71109.404,161,319.5,7.42,3.6,167
71109.414,1113,321.28,1.6,-2.4,167
71109.457,1681,326.32,2.7,1.2,167
71109.457,2042,326.32,3.11,1.2,167
71109.477,883,328.8,0.3,-1.2,167
71109.477,1631,328.8,2.73,1.2,167
71109.477,1203,328.82,1.43,1.2,167
71109.497,1814,331.61,3.25,-1.2,167
71109.497,1830,331.38,3.27,2.4,167
71109.519,1772,334.64,2.35,-1.2,167
71109.551,1796,338.11,11.41,10.6,167
71109.583,1454,341.6,0.1,1.2,167
71109.583,1062,342.01,0.15,2.4,167
71109.583,2310,342.33,1.77,-1.2,167
71109.583,183,341.97,3.15,-6,167
71109.593,112,343.28,10.11,-1.7,167
71109.603,4675,344.86,1.75,-1.2,167
71109.624,3524,347.4,0.84,1.2,167
71109.646,2862,349.22,0.09,-1.2,167
71109.646,1855,349.92,-1.05,-1.2,167
71109.646,2823,349.24,3.96,-8.4,167
71109.656,1680,350.59,18.37,10.6,167
71109.666,1854,352.05,-0.89,2.4,167
71109.666,2850,352.07,3.84,-7.2,167
71109.707,150,356.78,-0.18,1.2,167
71109.707,4790,356.78,-0.19,1.2,167
71109.707,1382,357.22,7.47,6,167
71109.729,2200,359.41,1.27,-1.2,167
71109.729,2242,359.43,1.39,2.4,167
71109.729,343,0,-0.18,-1.2,167
71109.729,101,359.3,-0.26,1.2,167
71109.729,119,359.32,6.17,2.4,167
71109.75,329,1.82,-0.37,2.4,167
71109.77,2324,5.07,4.93,-1.2,167
71109.812,4306,12.21,2.84,-1.2,167
71109.823,2026,10.94,10.71,3.5,167
71109.854,4292,14.45,2.86,2.4,167
71109.917,513,22.04,0.76,1.2,167
71109.917,2134,22.34,1.71,-7.2,167
71109.917,3294,22.39,3.67,2.4,167
71109.938,3323,25.78,4.09,3.6,167
71109.949,1510,25.97,13.65,12.3,167
71110.022,575,34.73,1.71,1.2,167
71110.064,2601,40.2,2.43,-2.4,167
71110.064,421,40.11,2.12,2.4,167
71110.085,2095,43.04,1.14,-2.4,167
71110.107,151,44.86,0.35,-1.2,167
71110.107,1684,44.86,0.59,1.2,167
71110.107,2151,44.88,1.18,-1.2,167
71110.107,3432,44.89,5.43,-3.6,167
71110.127,506,48.13,0.29,-1.2,167
71110.148,2511,50.31,1.99,-1.2,167
71110.169,512,52.87,2.01,-1.2,167
71110.191,1698,55.42,3.56,3.6,167
71110.252,1332,63.39,-0.56,1.2,167
71110.274,1030,65.22,3.27,1.2,167
71111.952,1308,269.77,5.39,-1.2,168
71111.973,978,271.8,4.74,-1.2,168
71111.973,1020,271.13,4.85,1.2,168
71112.078,810,284.2,5.72,-2.4,168
71112.099,1023,286.67,4.83,-1.2,168
71112.162,1063,293.86,3.92,2.4,168
71112.183,231,296.35,0.59,-1.2,168
71112.204,1612,299.06,3.19,-2.4,168
71112.204,283,299.6,1.04,1.2,168
71112.225,1124,301.4,1.71,-1.2,168
71112.225,1588,301.73,3.14,2.4,168
71112.245,1590,304.29,1.33,-1.2,168
71112.245,102,304.66,6.38,9.6,168
71112.266,1664,306.84,1.59,-2.4,168
71112.309,1004,312.04,0.71,-2.4,168
71112.33,974,314.56,0.37,-2.4,168
71112.33,1759,314.58,3.53,1.2,168
71112.35,1234,316.71,2.48,1.2,168
71112.35,981,316.39,0.29,1.2,168
71112.35,1800,317.11,4.76,1.2,168
71112.371,1731,318.87,2.22,1.2,168
71112.434,2043,326.44,2.83,1.2,168
71112.455,1632,328.94,2.3,1.2,168
71112.455,910,328.94,0.96,-1.2,168
71112.455,1801,329.66,3.16,-2.4,168
71112.476,1474,332.2,2.69,-1.2,168
71112.476,1248,331.87,2.52,2.4,168
71112.497,123,334.04,3.77,-3.6,168
71112.519,1443,337.3,1.79,2.4,168
71112.519,1772,336.59,2.02,-2.4,168
71112.581,2920,346.39,1.16,-1.2,168
71112.602,3521,347.07,0.76,1.2,168
71112.602,1019,346.72,-0.63,-1.2,168
71112.623,2801,349.48,4.03,-7.2,168
71112.644,1853,351.79,-0.39,2.4,168
71112.644,2830,352.14,3.85,-6,168
71112.686,1271,356.85,0.37,1.2,168
71112.686,2222,357.58,0.6,1.2,168
71112.686,2301,356.88,5.21,6,168
71112.707,2249,0.08,1.39,3.6,168
71112.727,2284,1.93,4.31,-2.4,168
71112.749,313,4.85,0.1,-2.4,168
71112.791,4322,14.47,2.96,1.2,168
71112.812,4324,12.04,2.98,-2.4,168
71112.812,423,12.03,-0.74,1.2,168
71112.832,1252,14.89,3.26,3.6,168
71112.832,2415,14.6,3.81,-2.4,168
71112.854,531,18.41,1.04,1.2,168
71112.875,2093,20.05,3.45,-2.4,168
71112.875,3729,20.36,4.12,9.6,168
71112.917,3295,24.73,4.05,1.2,168
71112.937,3019,27.25,3.08,-1.2,168
71112.937,4910,27.25,3.71,-2.4,168
71112.959,290,29.76,0.62,1.2,168
71112.959,583,29.77,1.77,1.2,168
71112.98,537,32.3,1.88,2.4,168
71113.042,2620,39.91,1.71,1.2,168
71113.042,421,40.26,2.25,-1.2,168
71113.063,2213,42.84,1.42,-1.2,168
71113.063,3500,43.19,5.12,-1.2,168
71113.084,2112,44.99,1.38,2.4,168
71113.105,103,48.26,-0.69,1.2,168
71113.105,521,47.54,0.41,2.4,168
71113.126,2542,50.44,3.52,2.4,168
71113.158,2453,53.02,8.14,-3.6,168
71113.168,2142,55.94,2.75,-1.2,168
71113.168,1712,55.61,2.96,8.4,168
71113.21,3323,60.32,2.76,1.2,168
71113.231,1333,62.86,-0.7,-1.2,168
71113.231,510,62.88,2.24,2.4,168
71114.95,1322,271.98,5.09,2.4,169
71114.972,992,274.51,4.73,2.4,169
71115.013,112,278.86,7.47,1.2,169
71115.056,808,285.91,5.49,1.2,169
71115.077,1023,286.77,4.83,-2.4,169
71115.118,998,294.34,2.87,1.2,169
71115.162,1584,297.22,2.31,-1.2,169
71115.162,112,296.53,5.6,4.8,169
71115.182,1616,299.75,4,1.2,169
71115.203,1071,301.55,1.46,-1.2,169
71115.203,1540,301.57,2.17,-1.2,169
71115.203,1110,301.98,2.35,2.4,169
71115.245,1633,307.3,1.26,-2.4,169
71115.265,3673,308.94,1.26,1.2,169
71115.286,131,311.83,1.96,6,169
71115.329,1242,317.32,2.19,1.2,169
71115.391,1153,324.71,2.62,1.2,169
71115.391,1700,324.34,2.79,-1.2,169
71115.412,1631,327.24,2.09,-1.2,169
71115.412,2042,326.55,2.7,1.2,169
71115.433,140,329.36,2.52,12,169
71115.433,1810,329.74,3.25,-1.2,169
71115.454,893,332.29,-0.27,1.2,169
71115.454,1478,331.97,2.88,-2.4,169
71115.476,224,334.12,1.09,-4.8,169
71115.495,183,337.39,1.78,-6,169
71115.495,1771,337.07,1.63,1.2,169
71115.517,1481,339.59,0.6,-1.2,169
71115.517,1440,339.22,0.72,2.4,169
71115.559,1131,344.28,-0.23,-1.2,169
71115.559,2303,344.48,1.43,-1.2,169
71115.559,4685,345,0.39,-1.2,169
71115.559,2924,344.53,1.22,-2.4,169
71115.559,160,344.31,4.74,-3.6,169
71115.601,3811,349.75,0.8,-1.2,169
71115.601,2783,349.39,3.95,-7.2,169
71115.622,3392,351.88,-0.18,1.2,169
71115.622,2815,352.44,3.89,-4.8,169
71115.642,3980,354.41,-0.44,-1.2,169
71115.653,103,354.77,10.53,-2.4,169
71115.664,2253,357.49,1.3,-1.2,169
71115.675,1219,358.35,25.25,10.6,169
71115.685,2205,0.19,0.96,1.2,169
71115.696,1870,0.86,14.09,10.6,169
71115.706,2273,2.02,4.56,-1.2,169
71115.747,314,7.06,0.67,1.2,169
71115.77,4301,12.74,2.81,-1.2,169
71115.81,4301,14.65,2.78,1.2,169
71115.81,1481,14.65,-0.12,1.2,169
71115.81,1229,14.65,0.69,2.4,169
71115.81,2131,15.03,3.81,-1.2,169
71115.81,2423,14.66,4.23,-2.4,169
71115.831,2383,17.9,3.73,2.4,169
71115.831,2403,17.19,3.73,-1.2,169
71115.873,243,22.23,-0.26,1.2,169
71115.873,1994,22.23,1.38,-1.2,169
71115.884,2816,23.63,22.55,12.3,169
71115.957,533,32.39,2.11,2.4,169
71115.957,3446,32.8,3.79,2.4,169
71115.979,3500,35.41,4.5,-2.4,169
71116,2890,37.47,3.32,-1.2,169
71116.02,2626,40.02,2.71,1.2,169
71116.02,1749,40.03,1.29,-1.2,169
71116.062,1684,45.11,0.37,1.2,169
71116.073,113,45.15,9.28,2.4,169
71116.083,94,48.39,-0.86,2.4,169
71116.104,473,50.93,-0.14,1.2,169
71116.104,2530,51.08,2.61,-1.2,169
71116.125,510,58.32,2.06,-1.2,169
71116.146,193,56.03,-0.13,-2.4,169
71116.167,194,58.16,-0.03,2.4,169
71116.167,3339,58.33,3.34,-4.8,169
71116.23,472,66.22,3.39,1.2,169
71117.907,1009,269.59,4.53,-1.2,170
71117.907,111,268.87,5.17,7.2,170
71117.992,770,278.96,3.59,-2.4,170
71118.003,1494,280.35,28.44,3.5,170
71118.003,950,279.3,6.84,2.4,170
71118.023,1039,286.79,5.57,-1.2,170
71118.076,1014,289.19,3.51,1.2,170
71118.076,130,289.78,3.75,8.4,170
71118.117,960,294.82,2.28,-1.2,170
71118.159,1612,299.17,3.56,-2.4,170
71118.171,1825,301.05,27.98,5.3,170
71118.181,1143,302.73,1.54,1.2,170
71118.202,1614,304.33,2.78,2.4,170
71118.202,282,304.22,1.11,1.2,170
71118.243,1232,309.77,1.07,-1.2,170
71118.243,1670,309.06,0.31,-1.2,170
71118.243,981,309.42,0,2.4,170
71118.264,3622,311.6,0.79,-2.4,170
71118.285,1213,314.82,1.25,1.2,170
71118.285,1752,314.52,3.64,1.2,170
71118.306,1183,317.01,0.48,-1.2,170
71118.306,1234,316.63,2.29,2.4,170
71118.306,1203,317.13,0.82,-2.4,170
71118.306,1762,317.35,3.74,-1.2,170
71118.349,1092,321.96,1.61,-2.4,170
71118.349,1115,322.36,1.34,-1.2,170
71118.37,1682,324.58,2.48,-1.2,170
71118.37,1132,328.49,1.77,2.4,170
71118.391,888,327.88,0.43,-2.4,170
71118.391,2039,326.69,2.84,1.2,170
71118.432,1810,333.01,3.15,-1.2,170
71118.453,1774,335,2.43,-1.2,170
71118.453,170,335.01,1.25,-4.8,170
71118.474,1760,336.86,2.36,1.2,170
71118.496,289,340.1,-0.44,1.2,170
71118.496,1432,339.73,0.59,1.2,170
71118.496,1475,340.1,0.75,-2.4,170
71118.517,1462,341.92,0.32,2.4,170
71118.538,143,344.45,4.86,-4.8,170
71118.547,1811,346.06,16.18,10.6,170
71118.559,2920,346.97,1.17,1.2,170
71118.559,2881,347.67,0.45,-1.2,170
71118.559,3849,347.52,0.72,1.2,170
71118.579,2760,349.9,3.88,-7.2,170
71118.6,2801,352.74,3.79,-3.6,170
71118.622,3735,354.53,-0.36,-1.2,170
71118.663,2200,359.9,0.64,2.4,170
71118.663,2213,359.95,1.79,-2.4,170
71118.673,1981,0.96,10.87,10.6,170
71118.684,2262,2.82,4.86,1.2,170
71118.684,2203,2.82,3.52,-2.4,170
71118.704,513,4.62,-0.91,-1.2,170
71118.704,320,5.02,0.18,2.4,170
71118.746,363,10.11,-0.99,-2.4,170
71118.789,4314,14.77,2.83,1.2,170
71118.81,2424,18.02,4.14,2.4,170
71118.851,3281,22.61,3.74,-2.4,170
71118.873,3346,25.63,4.22,3.6,170
71118.894,3305,28.13,2.94,2.4,170
71118.894,4889,28.03,3.64,-1.2,170
71118.904,2299,29.04,12.38,1.7,170
71118.914,3392,30.63,3.23,2.4,170
71118.926,2206,29.98,8.22,2.4,170
71118.935,3464,32.81,3.79,2.4,170
71118.956,3473,35.03,4.68,-2.4,170
71118.977,2901,37.56,3.52,-1.2,170
71119.019,430,42.63,-0.53,-1.2,170
71119.041,2123,45.17,1.52,1.2,170
71119.061,111,48.25,0.33,1.2,170
71119.082,492,54.53,0.98,-1.2,170
71119.082,513,51.01,1.14,1.2,170
71120.887,978,269,4.13,1.2,171
71120.887,1034,269.73,5.17,-1.2,171
71120.906,1312,271.53,5.16,1.2,171
71120.906,1010,271.78,5,-2.4,171
71121.002,1040,282.04,7.21,-2.4,171
71121.012,1040,284.16,6.6,2.4,171
71121.032,1021,287.08,4.14,-2.4,171
71121.075,1044,291.71,4.02,1.2,171
71121.096,1082,294.96,4.06,1.2,171
71121.158,1582,302.3,2.29,2.4,171
71121.222,1213,315.49,1.49,-1.2,171
71121.264,974,314.25,0.39,-1.2,171
71121.264,1721,314.95,2.63,-1.2,171
71121.264,1761,314.26,3.36,2.4,171
71121.284,1774,316.79,3.86,-1.2,171
71121.305,1201,319.25,1.25,1.2,171
71121.326,1152,322.65,1.95,1.2,171
71121.347,1111,324.28,2.05,1.2,171
71121.369,889,326.81,0.24,-1.2,171
71121.389,169,330.01,-0.59,-1.2,171
71121.389,1193,330.03,0.96,-1.2,171
71121.389,1781,330.03,3.15,-2.4,171
71121.411,1795,335.64,2.64,2.4,171
71121.431,1058,335.12,0.76,-2.4,171
71121.442,1295,336.12,17.4,10.6,171
71121.453,189,337.67,-0.84,-1.2,171
71121.453,1150,336.99,1.07,-1.2,171
71121.515,4671,344.93,-0.04,-1.2,171
71121.515,2901,348.26,0.15,-1.2,171
71121.515,154,345.31,0.64,1.2,171
71121.526,2332,345.97,11.26,10.6,171
71121.537,483,347.83,-0.76,-1.2,171
71121.537,2921,347.84,0.89,1.2,171
71121.537,4700,347.84,1.11,-2.4,171
71121.557,2736,349.67,4.1,-7.2,171
71121.557,2790,351.66,3.86,-3.6,171
71121.557,150,349.67,4.43,9.6,171
71121.577,150,352.15,-1.08,-1.2,171
71121.577,1469,352.18,6.67,6,171
71121.599,3727,354.67,-0.69,-1.2,171
71121.599,99,355.39,-1.33,-2.4,171
71121.62,2205,357.19,0.3,-3.6,171
71121.62,151,357.91,-0.82,2.4,171
71121.62,2223,358.71,1.14,2.4,171
71121.62,2275,357.21,1.16,-2.4,171
71121.62,2955,357.21,3.19,8.4,171
71121.662,2271,2.23,1.79,1.2,171
71121.662,2287,2.96,4.44,-1.2,171
71121.683,2144,4.75,3.04,1.2,171
71121.725,4324,11.26,2.99,-2.4,171
71121.745,2330,12.35,2.55,-1.2,171
71121.745,4305,13.7,2.82,3.6,171
71121.745,2420,12.67,2.66,-2.4,171
71121.788,2383,17.79,3.75,-2.4,171
71121.788,1247,17.69,3.38,2.4,171
71121.851,3191,25.38,3.91,3.6,171
71121.892,3853,30.82,3.82,-2.4,171
71121.935,3084,35.17,2.5,-1.2,171
71121.935,3507,35.9,4.58,3.6,171
71121.955,2634,37.69,2.41,-2.4,171
71121.976,1908,40.95,3.41,2.4,171
71121.997,2132,43.05,1.32,-2.4,171
71122.018,3455,45.34,5.08,-3.6,171
71122.04,2494,48.57,2.48,-2.4,171
71122.04,94,47.87,1.96,1.2,171
71122.06,531,50.41,1.74,-1.2,171
71122.082,492,52.94,1.17,-1.2,171
71122.186,1021,65.7,3.35,1.2,171
71122.186,462,66.42,3.93,-2.4,171
71123.885,1321,271.64,5.3,-1.2,172
71123.906,1032,274.5,5.42,1.2,172
71123.99,811,285,5.45,-1.2,172
71124.011,1043,287.21,5.2,-2.4,172
71124.053,299,292.57,1.08,1.2,172
71124.053,1042,291.87,3.74,1.2,172
71124.073,181,294.81,2.32,4.8,172
71124.137,1575,302.66,2.62,-1.2,172
71124.158,1601,304.47,1.83,-1.2,172
71124.158,1151,304.47,1.05,2.4,172
71124.179,1661,307.21,1.44,-2.4,172
71124.221,1231,311.83,1.53,-1.2,172
71124.221,3601,311.83,0.59,1.2,172
71124.221,981,312.55,0.7,-2.4,172
71124.221,1776,314.52,3.61,-1.2,172
71124.242,1221,314.35,2.06,2.4,172
71124.242,1780,314.37,4.14,2.4,172
71124.262,1249,317.08,1.96,2.4,172
71124.305,1162,322.58,2.2,-1.2,172
71124.315,1556,323.48,14.64,8.8,172
71124.326,890,324.64,0.56,2.4,172
71124.326,1153,324.39,2.35,1.2,172
71124.326,212,324.8,2.58,-3.6,172
71124.336,1593,326.27,27.41,8.8,172
71124.346,1190,327.1,1.34,-2.4,172
71124.346,2044,327.37,3.32,1.2,172
71124.367,1192,329.43,1.7,2.4,172
71124.367,1244,329.45,3.58,-1.2,172
71124.409,1435,334.94,2.41,-7.2,172
71124.451,1762,340.35,2.07,2.4,172
71124.451,1482,340.24,0.82,1.2,172
71124.472,183,342.89,2.05,10.8,172
71124.472,171,342.89,4.06,3.6,172
71124.493,4692,345.42,0.72,-1.2,172
71124.493,180,345.01,2.15,7.2,172
71124.514,217,347.35,3.07,4.8,172
71124.514,3803,347.74,1,-2.4,172
71124.514,2716,349.13,3.95,-7.2,172
71124.535,2753,350.13,3.99,-6,172
71124.556,152,352.27,-1.2,1.2,172
71124.556,2780,352.63,3.85,-3.6,172
71124.576,3726,354.8,-0.39,-1.2,172
71124.576,4763,355.15,-0.15,3.6,172
71124.597,2196,358.78,0.59,1.2,172
71124.597,2272,357.74,2.41,-2.4,172
71124.62,631,359.83,-0.64,1.2,172
71124.64,2273,2.78,4.53,-2.4,172
71124.651,2009,2.38,9.47,10.8,172
71124.681,1231,8.09,-0.11,-1.2,172
71124.692,1294,9.02,28.39,8.8,172
71124.705,4343,10.63,3.07,-1.2,172
71124.714,2659,9.95,8.92,10.8,172
71124.724,448,12.87,0.02,-2.4,172
71124.745,4292,14.96,2.7,1.2,172
71124.756,2433,14.99,9.75,3.6,172
71124.766,2407,17.82,4.07,1.2,172
71124.766,2383,17.85,3.7,2.4,172
71124.766,1251,17.92,2.83,1.2,172
71124.807,2002,22.55,1.47,-1.2,172
71124.819,1664,24.29,13.82,8.8,172
71124.829,2722,25.82,2.19,-3.6,172
71124.829,4896,25.83,3.83,-1.2,172
71124.849,3295,27.81,2.81,2.4,172
71124.849,3382,27.65,3.88,2.4,172
71124.871,3380,30.27,3.11,-1.2,172
71124.912,3093,35.22,2.94,1.2,172
71124.912,4922,35.24,5.23,1.2,172
71124.912,3515,35.25,4.48,3.6,172
71124.934,2654,38.3,2.12,2.4,172
71124.954,2355,40.3,1.04,1.2,172
71124.976,425,43.27,1.12,-2.4,172
71125.018,2513,48.3,2.66,2.4,172
71125.038,479,50.48,0.02,2.4,172
71125.08,152,55.6,4.67,-1.2,172
71125.101,193,58.13,-0.21,1.2,172
71126.863,192,272.4,3.32,-1.2,173
71126.926,769,279.4,3.78,-1.2,173
71126.967,814,285.02,5.03,-1.2,173
71126.989,1022,286.84,4.82,2.4,173
71127.031,1002,292.58,2.58,1.2,173
71127.031,1069,293.39,4.21,2.4,173
71127.051,972,294.4,3.24,2.4,173
71127.073,1583,297.62,2.17,-1.2,173
71127.094,1089,299.45,1.96,-1.2,173
71127.114,1141,301.97,1.56,-2.4,173
71127.136,1140,304.47,0.62,1.2,173
71127.136,188,304.49,2.13,-2.4,173
71127.158,3700,307.3,1.59,2.4,173
71127.158,1667,307.7,1.01,-2.4,173
71127.199,1191,316.39,0.79,-1.2,173
71127.22,1771,314.42,3.63,1.2,173
71127.241,979,317.29,0.23,2.4,173
71127.283,1122,322.3,2.28,-1.2,173
71127.304,1133,324.83,2.04,1.2,173
71127.325,1193,327.03,1.23,-2.4,173
71127.325,909,327.41,0.84,-1.2,173
71127.366,537,332.8,-0.2,-1.2,173
71127.366,1773,336.36,2.8,-1.2,173
71127.388,1478,335.38,2.25,-2.4,173
71127.408,189,337.91,-0.71,-1.2,173
71127.429,1471,339.74,0.73,-2.4,173
71127.472,2304,344.81,1.5,-1.2,173
71127.472,4655,345.51,0.37,-1.2,173
71127.472,453,344.81,-1.14,1.2,173
71127.492,3843,348.04,0.79,1.2,173
71127.492,2693,349.34,4,-7.2,173
71127.513,2891,349.85,0.09,-1.2,173
71127.513,241,349.86,2.73,10.8,173
71127.534,2769,352.39,3.92,-3.6,173
71127.554,101,357.17,-0.72,1.2,173
71127.576,151,357.41,-0.59,1.2,173
71127.576,3008,357.8,2.58,8.4,173
71127.597,2214,0.23,2.33,-2.4,173
71127.597,4091,359.93,3.61,7.2,173
71127.619,2285,3.19,4.38,-2.4,173
71127.619,2238,3.17,3.26,-3.6,173
71127.661,360,7.95,-0.84,-2.4,173
71127.681,3265,10.37,4.93,7.2,173
71127.703,455,12.58,0.03,1.2,173
71127.744,531,18.37,1.15,-2.4,173
71127.744,1243,17.95,2.33,-6,173
71127.775,2920,20.63,8.34,4.8,173
71127.785,2093,22.7,1.47,1.2,173
71127.785,2790,23.43,1.45,-1.2,173
71127.827,3301,28.49,2.56,-1.2,173
71127.827,3363,27.79,3.63,1.2,173
71127.849,540,30.63,1.81,1.2,173
71127.89,3131,35.75,3.52,1.2,173
71127.911,2344,39.47,0.78,1.2,173
71127.934,1689,41.14,0.4,-2.4,173
71127.974,1053,45.87,1.29,-1.2,173
71127.974,121,45.53,3.88,4.8,173
71127.974,3434,45.54,5.15,2.4,173
71128.016,480,50.97,0.17,2.4,173
71128.016,515,54.27,1.66,1.2,173
71128.016,2579,50.64,3.84,2.4,173
71128.038,2503,53.17,2.23,2.4,173
71128.078,1124,59,2.11,-1.2,173
71128.1,523,60.82,1.57,2.4,173
71128.132,1376,65.25,20.9,1.7,173
71129.841,1031,272.46,5.2,-1.2,174
71129.841,1317,272.15,5.44,2.4,174
71129.883,803,277.09,2.82,2.4,174
71129.925,781,281.84,4.98,-2.4,174
71129.936,1049,282.57,6.7,-2.4,174
71129.967,1023,287.58,4.35,-1.2,174
71130.009,1022,294.11,3.46,2.4,174
71130.051,1612,297.7,2.37,-1.2,174
71130.072,280,300.21,0.48,-1.2,174
71130.072,1081,299.96,1.97,2.4,174
71130.093,1552,302.39,2.34,-2.4,174
71130.115,1630,305.27,2.15,2.4,174
71130.155,971,309.4,0.23,2.4,174
71130.155,1212,313.83,1.33,1.2,174
71130.302,1194,328.58,1.31,-1.2,174
71130.302,1631,327.03,2.73,-1.2,174
71130.302,209,327.22,1.24,2.4,174
71130.302,2048,327.04,2.76,1.2,174
71130.323,1772,333.41,2.71,-1.2,174
71130.344,231,332.46,1.18,2.4,174
71130.366,1798,335.39,2.65,-1.2,174
71130.386,1755,337.21,2.06,1.2,174
71130.408,1760,340.06,1.25,-2.4,174
71130.408,1014,340.07,0.09,-2.4,174
71130.417,1669,341.15,21.56,10.6,174
71130.429,458,343.11,0.37,-2.4,174
71130.449,1913,344.86,1.63,2.4,174
71130.47,4672,347.38,1.03,1.2,174
71130.47,2672,349.23,4.05,-7.2,174
71130.512,2755,352.75,3.95,-4.8,174
71130.523,1236,353.84,28.5,10.6,174
71130.533,3733,354.95,-0.51,2.4,174
71130.533,94,359.26,-1.04,1.2,174
71130.554,2233,358.19,0.77,-1.2,174
71130.554,3251,358.21,2.46,-4.8,174
71130.575,2260,0,2.53,1.2,174
71130.575,2214,0.72,2.06,2.4,174
71130.575,2271,0.42,3.96,-2.4,174
71130.596,2185,2.52,3.31,-1.2,174
71130.596,462,2.52,-0.63,2.4,174
71130.616,2263,5.3,4.42,2.4,174
71130.616,2325,5.45,4.98,4.8,174
71130.68,4332,12.7,3.17,-1.2,174
71130.68,451,12.64,0.22,1.2,174
71130.701,2410,15.72,3.88,-2.4,174
71130.721,2431,17.72,4.34,-2.4,174
71130.743,2093,20.24,2.08,2.4,174
71130.785,4889,25.32,3.71,-2.4,174
71130.817,2559,29.46,14.83,8.8,174
71130.826,3837,31.08,3.64,1.2,174
71130.858,2238,33.62,9.35,8.4,174
71130.869,3136,35.82,3.54,1.2,174
71130.953,3449,45.61,4.74,3.6,174
71130.994,2544,51.44,3.46,-1.2,174
71130.994,525,50.7,1.1,-1.2,174
71131.058,198,58.34,0.03,1.2,174
71131.121,1023,66.42,2.7,1.2,174
71132.797,991,273.07,4.53,1.2,175
71132.797,1020,269.54,4.63,-2.4,175
71132.797,1314,270.06,5.38,-1.2,175
71132.819,991,274.97,4.6,1.2,175
71132.892,1012,279.45,7.29,2.4,175
71132.923,802,285.16,5.06,-1.2,175
71132.944,1041,286.99,4.99,-2.4,175
71133.008,1068,294.55,4.05,1.2,175
71133.049,1550,299.58,2.57,-2.4,175
71133.071,1063,302.11,1.45,1.2,175
71133.071,1134,302.4,1.77,-2.4,175
71133.091,1602,304.63,1.68,1.2,175
71133.134,338,309.48,-0.21,1.2,175
71133.134,1673,309.57,1.6,1.2,175
71133.145,1535,310.87,15.51,8.8,175
71133.154,3604,312.01,0.7,1.2,175
71133.175,1204,314.9,0.85,-1.2,175
71133.186,1904,316.41,29.67,7,175
71133.217,1772,319.92,2.43,-2.4,175
71133.217,1199,319.62,0.83,1.2,175
71133.217,1802,320.26,3.2,-3.6,175
71133.239,1901,322.39,2.02,1.2,175
71133.259,1432,325.28,2.44,-1.2,175
71133.259,1143,324.58,1.84,1.2,175
71133.28,2312,327.11,2.64,-1.2,175
71133.301,1791,330.06,3.3,-2.4,175
71133.301,1825,330.37,3.32,1.2,175
71133.301,1224,330.05,2.29,2.4,175
71133.301,218,330.37,3.62,8.4,175
71133.322,1455,332.19,2.11,-2.4,175
71133.364,2224,337.68,2.49,6,175
71133.375,1653,338.68,11.4,8.8,175
71133.386,1439,340.22,0.15,-1.2,175
71133.397,1697,341.24,21.14,10.6,175
71133.428,153,344.92,-0.98,-1.2,175
71133.428,1924,344.93,1.38,1.2,175
